tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.5,17.5,304,0
1,59.6,9.8,170,304
2,65.0,5.6,98,474
3,68.3,3.9,67,572
4,69.9,2.6,45,639
5,72.0,1.3,23,684
6,72.7,1.0,17,707
7,73.1,0.7,12,724
8,73.8,0.1,2,736
9,73.9,0.0,0,738
