tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.1,18.2,411,0
1,58.7,10.1,229,411
2,63.5,6.8,153,640
3,67.6,4.2,96,793
4,70.0,2.8,64,889
5,71.8,1.7,39,953
6,72.7,1.2,28,992
7,73.5,0.7,16,1020
8,73.8,0.3,7,1036
9,73.9,0.3,6,1043
10,74.1,0.2,5,1049
11,74.2,0.2,4,1054
12,74.2,0.1,3,1058
13,74.3,0.1,3,1061
14,74.4,0.0,1,1064
15,74.4,0.0,0,1065
