tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.2,18.6,371,0
1,60.3,8.8,175,371
2,64.8,4.9,97,546
3,67.7,3.2,63,643
4,69.1,2.4,47,706
5,70.3,1.6,32,753
6,71.0,1.1,21,785
7,71.8,0.5,9,806
8,72.2,0.3,6,815
9,72.2,0.2,4,821
10,72.4,0.2,4,825
11,72.5,0.1,1,829
12,72.6,0.1,1,830
13,72.6,0.1,1,831
14,72.7,0.0,0,832
