tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.4,5.1,122,0
1,53.5,2.1,49,122
2,55.2,1.1,25,171
3,56.0,0.8,19,196
4,56.4,0.6,14,215
5,56.7,0.3,8,229
6,56.8,0.3,6,237
7,56.9,0.2,4,243
8,57.0,0.1,3,247
9,57.1,0.1,2,250
10,57.0,0.1,2,252
11,57.1,0.0,1,254
12,57.1,0.0,1,255
13,57.1,0.0,1,256
14,57.2,0.0,0,257
