tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.1,19.9,274,0
1,61.3,9.2,127,274
2,65.8,6.5,90,401
3,70.4,3.1,43,491
4,71.4,2.4,33,534
5,73.1,1.2,17,567
6,74.1,0.6,8,584
7,74.3,0.4,6,592
8,74.6,0.2,3,598
9,74.8,0.0,0,601
