tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.6,20.8,340,0
1,61.3,9.9,161,340
2,67.6,5.3,86,501
3,71.3,2.8,46,587
4,73.0,2.1,34,633
5,74.1,1.3,21,667
6,74.7,0.9,14,688
7,75.3,0.4,6,702
8,75.4,0.2,4,708
9,75.6,0.1,2,712
10,75.8,0.0,0,714
