tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.7,20.1,305,0
1,60.5,9.4,143,305
2,65.7,5.5,84,448
3,68.9,3.6,54,532
4,71.1,1.8,28,586
5,72.8,0.9,14,614
6,73.3,0.8,12,628
7,73.7,0.4,6,640
8,74.3,0.0,0,646
