tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.0,17.5,390,0
1,59.7,9.4,210,390
2,64.8,5.7,127,600
3,68.0,3.8,85,727
4,70.2,2.4,54,812
5,71.6,1.8,39,866
6,72.9,1.0,22,905
7,73.5,0.5,11,927
8,73.9,0.4,8,938
9,74.1,0.2,5,946
10,74.2,0.2,4,951
11,74.2,0.2,4,955
12,74.4,0.1,3,959
13,74.5,0.0,0,962
