tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.4,20.2,283,0
1,62.8,8.6,121,283
2,68.3,4.4,62,404
3,71.5,1.9,26,466
4,73.0,1.1,16,492
5,73.6,0.5,7,508
6,73.9,0.4,5,515
7,74.1,0.2,3,520
8,74.2,0.1,2,523
9,74.3,0.0,0,525
