tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.3,16.3,333,0
1,59.1,8.7,177,333
2,63.9,5.4,111,510
3,66.8,3.2,65,621
4,69.1,1.9,39,686
5,70.1,0.8,16,725
6,70.6,0.6,13,741
7,70.9,0.3,7,754
8,71.1,0.2,5,761
9,71.3,0.1,3,766
10,71.4,0.0,1,769
11,71.5,0.0,0,770
