tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.8,96.1,2290,0
1,50.0,95.0,2264,2290
2,51.5,93.2,2221,4554
3,51.1,93.9,2237,6775
4,50.7,94.6,2253,9012
5,49.9,95.4,2273,11265
6,50.0,95.8,2281,13538
7,50.6,94.9,2261,15819
8,50.3,94.2,2244,18080
9,50.6,94.5,2251,20324
10,50.8,94.5,2250,22575
11,50.2,95.5,2275,24825
12,50.8,94.8,2258,27100
13,50.1,95.0,2263,29358
14,50.6,94.0,2238,31621
15,50.5,94.7,2255,33859
16,50.4,94.3,2246,36114
17,50.4,94.6,2254,38360
18,51.5,93.3,2222,40614
19,50.4,94.6,2253,42836
20,50.9,94.0,2239,45089
21,49.4,96.5,2298,47328
22,51.0,94.2,2245,49626
23,50.5,94.8,2257,51871
24,51.1,94.0,2239,54128
25,50.1,94.9,2260,56367
26,50.0,95.4,2272,58627
27,50.1,95.6,2277,60899
28,51.0,94.7,2256,63176
29,50.7,94.6,2254,65432
30,50.2,95.1,2266,67686
31,51.0,94.4,2249,69952
32,49.7,95.4,2273,72201
33,50.4,94.6,2253,74474
34,51.3,94.0,2238,76727
35,50.4,95.3,2271,78965
36,50.7,94.7,2255,81236
37,50.4,94.5,2250,83491
38,51.4,93.3,2223,85741
39,50.8,94.0,2239,87964
40,51.1,94.0,2239,90203
41,51.2,94.0,2239,92442
42,50.8,94.6,2253,94681
43,51.2,94.5,2250,96934
44,50.1,95.3,2269,99184
45,50.7,95.3,2269,101453
46,50.1,94.7,2256,103722
47,49.8,95.3,2269,105978
48,51.8,92.7,2209,108247
49,51.4,93.5,2227,110456
50,50.6,94.9,2260,112683
51,51.4,93.8,2235,114943
52,50.7,94.6,2254,117178
53,50.4,94.9,2260,119432
54,50.0,95.6,2278,121692
55,50.1,94.6,2253,123970
56,50.9,93.8,2234,126223
57,51.3,94.1,2241,128457
58,50.6,95.0,2264,130698
59,49.3,96.1,2290,132962
60,49.4,95.6,2277,135252
61,50.3,95.0,2264,137529
62,51.2,93.7,2232,139793
63,50.8,94.1,2242,142025
64,50.8,94.9,2260,144267
65,50.6,94.2,2245,146527
66,50.1,95.4,2273,148772
67,51.1,94.3,2247,151045
68,50.2,94.6,2253,153292
69,50.6,94.2,2244,155545
70,50.9,94.0,2240,157789
71,51.0,94.2,2243,160029
72,50.4,94.7,2255,162272
73,50.3,94.0,2240,164527
74,49.9,95.4,2273,166767
75,50.1,94.7,2255,169040
76,49.8,96.2,2291,171295
77,50.1,95.3,2269,173586
78,50.1,95.4,2273,175855
79,50.5,94.7,2256,178128
80,50.6,94.9,2260,180384
81,50.5,95.1,2265,182644
82,50.4,94.5,2251,184909
83,50.8,94.5,2250,187160
84,50.8,95.3,2270,189410
85,49.6,95.7,2279,191680
86,51.0,93.7,2233,193959
87,51.1,94.2,2245,196192
88,50.2,95.8,2281,198437
89,51.5,94.7,2255,200718
90,49.6,95.6,2278,202973
91,50.5,94.8,2257,205251
92,50.3,94.8,2258,207508
93,50.0,93.9,2236,209766
94,51.7,93.6,2230,212002
95,50.7,94.6,2253,214232
96,50.3,96.3,2294,216485
97,50.4,95.2,2267,218779
98,51.0,94.9,2260,221046
99,50.3,95.2,2267,223306
