tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.9,67.2,1605,0
1,57.1,50.1,1196,1605
2,63.5,39.7,949,2801
3,69.7,30.8,735,3750
4,73.3,25.7,613,4485
5,77.0,21.3,509,5098
6,79.2,18.6,444,5607
7,81.3,17.0,405,6051
8,82.3,15.6,372,6456
9,84.0,13.7,326,6828
10,85.2,12.3,294,7154
11,85.8,12.4,295,7448
12,86.7,11.3,270,7743
13,87.0,10.8,259,8013
14,87.6,10.2,244,8272
15,88.2,9.8,233,8516
16,89.0,9.1,217,8749
17,89.3,8.7,208,8966
18,89.6,8.6,206,9174
19,90.2,8.3,198,9380
20,90.2,8.4,200,9578
21,90.5,8.4,201,9778
22,90.3,8.2,195,9979
23,90.9,7.5,179,10174
24,91.1,7.2,171,10353
25,91.2,7.2,172,10524
26,91.4,7.2,173,10696
27,91.4,6.8,163,10869
28,91.6,7.1,169,11032
29,91.9,6.6,158,11201
30,91.7,6.8,163,11359
31,91.8,6.7,159,11522
32,92.0,6.6,158,11681
33,92.2,6.5,155,11839
34,92.1,6.3,150,11994
35,92.4,6.2,149,12144
36,92.5,6.2,149,12293
37,92.6,6.0,144,12442
38,92.9,5.8,138,12586
39,92.8,5.9,142,12724
40,93.0,5.7,136,12866
41,93.3,5.2,124,13002
42,93.2,5.4,129,13126
43,93.3,5.2,124,13255
44,93.3,5.3,126,13379
45,93.6,5.4,129,13505
46,93.5,5.4,128,13634
47,94.0,5.0,120,13762
48,93.9,4.7,112,13882
49,94.0,4.8,115,13994
50,94.1,4.6,110,14109
51,94.3,4.3,103,14219
52,94.2,4.5,108,14322
53,94.5,4.3,103,14430
54,94.4,4.6,109,14533
55,94.2,4.4,106,14642
56,94.3,4.6,110,14748
57,94.5,4.4,105,14858
58,94.6,4.0,95,14963
59,94.6,4.0,96,15058
60,94.9,4.0,96,15154
61,95.0,3.9,93,15250
62,94.9,3.7,89,15343
63,95.0,3.8,91,15432
64,95.0,3.8,91,15523
65,95.1,3.9,93,15614
66,95.0,3.6,87,15707
67,95.1,3.8,91,15794
68,95.3,3.6,85,15885
69,95.2,3.6,86,15970
70,95.4,3.7,88,16056
71,95.4,3.3,79,16144
72,95.4,3.6,86,16223
73,95.4,3.5,84,16309
74,95.3,3.5,83,16393
75,95.2,3.7,89,16476
76,95.5,3.5,84,16565
77,95.4,3.3,79,16649
78,95.7,3.3,78,16728
79,95.5,3.3,78,16806
80,95.7,3.1,74,16884
81,95.8,3.0,72,16958
82,95.7,3.1,73,17030
83,95.7,3.3,79,17103
84,95.7,3.1,74,17182
85,95.7,3.3,78,17256
86,95.8,3.2,77,17334
87,95.9,3.2,76,17411
88,95.9,3.2,76,17487
89,95.8,3.1,74,17563
90,96.0,2.9,70,17637
91,95.9,2.8,66,17707
92,95.9,2.8,67,17773
93,96.1,3.0,71,17840
94,96.0,2.9,69,17911
95,96.1,2.9,70,17980
96,96.2,2.9,69,18050
97,96.2,2.9,70,18119
98,96.2,2.5,60,18189
99,96.3,2.6,63,18249
