tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.8,32.4,765,0
1,61.6,18.5,438,765
2,68.6,11.3,266,1203
3,73.9,7.1,168,1469
4,77.5,3.9,92,1637
5,79.0,3.0,71,1729
6,80.3,2.2,51,1800
7,81.2,1.5,36,1851
8,82.1,0.9,22,1887
9,82.6,0.6,15,1909
10,82.9,0.4,9,1924
11,83.0,0.3,8,1933
12,83.3,0.2,4,1941
13,83.2,0.1,3,1945
14,83.4,0.0,0,1948
