tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.1,19.3,333,0
1,60.6,8.9,154,333
2,65.5,5.4,93,487
3,69.2,2.9,50,580
4,71.2,1.5,26,630
5,72.4,0.8,14,656
6,72.8,0.7,12,670
7,73.1,0.3,5,682
8,73.3,0.2,3,687
9,73.4,0.1,1,690
10,73.5,0.0,0,691
