tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.6,5.0,118,0
1,52.1,1.8,43,118
2,53.6,0.9,22,161
3,54.4,0.5,11,183
4,54.8,0.1,3,194
5,54.9,0.1,2,197
6,54.9,0.0,1,199
7,54.9,0.0,1,200
8,55.0,0.0,0,201
