tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.9,19.5,413,0
1,59.1,10.1,215,413
2,64.3,6.5,139,628
3,67.9,4.1,88,767
4,70.5,2.6,55,855
5,72.1,1.5,31,910
6,73.0,1.1,24,941
7,73.9,0.5,11,965
8,74.1,0.3,7,976
9,74.3,0.1,3,983
10,74.4,0.1,2,986
11,74.4,0.1,2,988
12,74.5,0.0,0,990
