tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,51.0,19.4,274,0
1,63.6,8.1,114,274
2,69.0,4.2,59,388
3,71.3,2.5,35,447
4,73.1,1.0,14,482
5,73.2,0.8,11,496
6,73.8,0.5,7,507
7,74.0,0.3,4,514
8,74.1,0.1,2,518
9,74.3,0.0,0,520
