tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.5,17.1,294,0
1,60.2,8.7,150,294
2,66.2,5.1,88,444
3,68.8,3.3,56,532
4,70.6,2.2,37,588
5,71.8,1.5,26,625
6,72.9,0.8,14,651
7,73.3,0.3,5,665
8,73.6,0.1,1,670
9,73.7,0.0,0,671
