tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.0,96.2,2297,0
1,51.3,93.8,2240,2297
2,50.4,95.2,2272,4537
3,50.8,95.0,2267,6809
4,50.0,95.7,2285,9076
5,50.3,94.9,2265,11361
6,50.0,95.6,2283,13626
7,49.8,95.6,2281,15909
8,50.7,95.1,2269,18190
9,50.4,94.5,2255,20459
10,50.0,95.6,2282,22714
11,50.0,95.2,2273,24996
12,50.4,95.1,2270,27269
13,50.8,94.1,2245,29539
14,51.2,94.3,2251,31784
15,50.7,95.6,2283,34035
16,50.8,95.5,2280,36318
17,51.0,93.8,2238,38598
18,51.2,93.5,2232,40836
19,51.5,94.0,2244,43068
20,50.5,95.6,2281,45312
21,50.3,94.5,2256,47593
22,50.3,94.1,2247,49849
23,50.4,94.3,2252,52096
24,51.2,94.1,2247,54348
25,51.6,94.5,2255,56595
26,50.5,94.4,2254,58850
27,50.6,94.6,2257,61104
28,50.8,94.5,2256,63361
29,50.3,94.1,2245,65617
30,51.4,93.8,2238,67862
31,51.2,94.9,2265,70100
32,51.3,93.5,2231,72365
33,51.4,92.8,2215,74596
34,50.4,95.3,2276,76811
35,50.5,94.8,2262,79087
36,49.5,95.4,2278,81349
37,51.6,93.7,2236,83627
38,51.1,93.8,2240,85863
39,51.0,93.5,2231,88103
40,51.0,93.5,2232,90334
41,50.8,94.3,2250,92566
42,51.2,93.2,2225,94816
43,51.0,94.6,2257,97041
44,50.2,95.6,2283,99298
45,49.4,95.9,2289,101581
46,50.9,93.6,2235,103870
47,51.5,93.4,2230,106105
48,50.9,94.4,2253,108335
49,49.9,95.6,2282,110588
50,50.8,94.6,2257,112870
51,50.2,95.1,2269,115127
52,50.6,95.3,2275,117396
53,50.6,94.8,2264,119671
54,51.4,94.1,2247,121935
55,49.8,96.1,2294,124182
56,50.7,93.3,2227,126476
57,50.9,93.6,2234,128703
58,51.4,93.5,2231,130937
59,51.7,93.5,2232,133168
60,50.4,95.2,2272,135400
61,50.4,95.4,2277,137672
62,50.5,94.6,2259,139949
63,51.3,94.0,2243,142208
64,50.3,94.9,2265,144451
65,50.7,94.2,2248,146716
66,50.6,94.5,2255,148964
67,50.8,94.6,2259,151219
68,50.6,94.1,2245,153478
69,51.2,93.6,2235,155723
70,50.7,95.1,2271,157958
71,50.5,95.6,2281,160229
72,50.7,94.6,2259,162510
73,50.1,95.1,2269,164769
74,50.4,94.8,2264,167038
75,51.7,93.3,2227,169302
76,50.7,94.1,2247,171529
77,51.9,92.9,2217,173776
78,50.2,94.8,2262,175993
79,50.6,95.1,2269,178255
80,51.2,94.3,2252,180524
81,51.0,94.6,2259,182776
82,50.4,94.8,2263,185035
83,50.0,95.3,2276,187298
84,50.3,95.1,2269,189574
85,51.0,94.5,2255,191843
86,51.4,93.4,2230,194098
87,51.4,94.0,2244,196328
88,51.3,93.7,2236,198572
89,51.1,94.1,2246,200808
90,51.4,93.2,2224,203054
91,51.5,93.9,2242,205278
92,50.6,94.8,2264,207520
93,51.2,94.3,2251,209784
94,51.2,93.4,2229,212035
95,50.6,95.2,2272,214264
96,50.5,94.8,2262,216536
97,50.4,94.8,2262,218798
98,49.8,95.3,2275,221060
99,50.6,94.3,2252,223335
