tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.7,19.3,308,0
1,60.7,9.8,157,308
2,67.9,4.8,76,465
3,71.1,2.5,40,541
4,72.5,1.5,24,581
5,73.6,0.8,12,605
6,74.0,0.2,3,617
7,74.2,0.1,2,620
8,74.4,0.0,0,622
