tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,51.1,30.3,718,0
1,61.5,17.8,421,718
2,68.5,11.2,265,1139
3,73.9,7.2,170,1404
4,77.2,4.4,105,1574
5,79.3,2.9,68,1679
6,81.3,1.9,45,1747
7,81.8,1.5,35,1792
8,82.5,1.0,23,1827
9,82.9,0.6,15,1850
10,83.4,0.3,8,1865
11,83.5,0.2,5,1873
12,83.6,0.1,2,1878
13,83.7,0.0,0,1880
