tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.3,94.6,2243,0
1,51.4,94.2,2232,2243
2,50.2,95.0,2252,4475
3,50.3,94.5,2240,6727
4,50.4,94.8,2247,8967
5,50.5,94.4,2237,11214
6,51.3,93.7,2220,13451
7,51.1,93.7,2221,15671
8,50.8,94.8,2247,17892
9,49.8,95.7,2269,20139
10,50.1,94.0,2228,22408
11,50.3,94.6,2242,24636
12,49.8,95.1,2255,26878
13,49.8,95.4,2260,29133
14,49.5,96.0,2276,31393
15,50.9,94.6,2241,33669
16,50.7,94.3,2234,35910
17,50.6,93.5,2215,38144
18,51.1,94.1,2230,40359
19,50.1,95.1,2253,42589
20,50.6,94.3,2234,44842
21,51.7,93.2,2210,47076
22,50.9,95.0,2251,49286
23,51.2,93.8,2223,51537
24,50.1,95.0,2251,53760
25,49.8,95.5,2264,56011
26,50.6,95.2,2256,58275
27,51.9,94.0,2227,60531
28,50.3,95.1,2255,62758
29,49.7,95.5,2263,65013
30,50.3,96.1,2278,67276
31,50.6,94.8,2247,69554
32,50.9,94.6,2242,71801
33,50.1,95.3,2258,74043
34,49.5,95.3,2259,76301
35,50.2,95.1,2254,78560
36,50.0,95.4,2261,80814
37,49.9,94.2,2232,83075
38,51.6,93.4,2213,85307
39,50.8,94.2,2232,87520
40,50.3,94.8,2247,89752
41,50.1,95.5,2263,91999
42,50.3,95.1,2254,94262
43,50.9,94.2,2233,96516
44,50.1,95.4,2260,98749
45,51.3,93.9,2225,101009
46,50.6,94.8,2247,103234
47,51.1,94.3,2234,105481
48,50.9,94.4,2237,107715
49,51.4,93.6,2219,109952
50,51.3,94.6,2241,112171
51,50.8,94.2,2233,114412
52,50.6,94.9,2249,116645
53,51.0,93.5,2217,118894
54,50.1,94.7,2244,121111
55,50.3,95.1,2253,123355
56,50.9,94.0,2228,125608
57,50.8,94.6,2242,127836
58,51.4,93.4,2214,130078
59,50.3,95.4,2262,132292
60,50.1,95.7,2269,134554
61,49.9,95.3,2259,136823
62,50.9,94.6,2241,139082
63,50.8,93.7,2220,141323
64,50.9,94.3,2234,143543
65,52.0,92.3,2188,145777
66,51.6,93.1,2206,147965
67,50.7,94.3,2234,150171
68,51.0,94.6,2242,152405
69,51.6,93.4,2213,154647
70,51.4,93.7,2221,156860
71,49.9,95.8,2270,159081
72,51.6,93.8,2224,161351
73,50.9,93.6,2218,163575
74,50.4,93.8,2224,165793
75,49.4,94.9,2250,168017
76,50.5,94.3,2236,170267
77,50.3,95.1,2254,172503
78,51.2,94.3,2234,174757
79,50.6,94.7,2245,176991
80,49.4,95.3,2258,179236
81,49.9,94.3,2235,181494
82,50.4,93.2,2210,183729
83,51.5,93.8,2223,185939
84,50.8,94.7,2245,188162
85,51.3,93.1,2206,190407
86,50.2,94.1,2230,192613
87,50.8,92.5,2192,194843
88,51.0,93.6,2219,197035
89,50.9,94.1,2230,199254
90,50.2,95.1,2253,201484
91,51.2,93.3,2212,203737
92,50.4,94.2,2232,205949
93,50.7,93.4,2214,208181
94,51.6,93.0,2205,210395
95,52.4,92.1,2182,212600
96,51.0,93.7,2221,214782
97,49.9,95.2,2257,217003
98,50.6,95.4,2260,219260
99,49.8,94.6,2241,221520
