tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,51.5,4.6,110,0
1,55.3,1.7,40,110
2,56.8,1.0,23,150
3,57.6,0.5,13,173
4,57.9,0.3,8,186
5,58.4,0.0,1,194
6,58.5,0.0,0,195
