tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.9,19.5,298,0
1,59.3,9.4,144,298
2,64.7,5.1,78,442
3,68.1,2.6,39,520
4,70.2,1.2,18,559
5,71.2,0.5,8,577
6,71.2,0.4,6,585
7,71.6,0.2,3,591
8,71.7,0.1,2,594
9,71.8,0.1,1,596
10,71.8,0.0,0,597
