tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.9,32.5,775,0
1,60.9,18.1,432,775
2,68.8,10.9,260,1207
3,73.1,7.8,186,1467
4,76.2,5.1,121,1653
5,78.2,3.9,93,1774
6,79.9,2.5,59,1867
7,81.1,2.0,47,1926
8,81.7,1.2,29,1973
9,82.6,0.9,21,2002
10,82.8,0.8,18,2023
11,83.1,0.6,14,2041
12,83.4,0.4,9,2055
13,83.5,0.3,6,2064
14,83.6,0.2,5,2070
15,83.7,0.0,0,2075
