tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.1,18.3,348,0
1,59.3,9.2,175,348
2,64.5,5.7,108,523
3,68.0,3.2,61,631
4,70.1,1.6,31,692
5,71.4,0.9,17,723
6,71.9,0.4,8,740
7,72.2,0.2,4,748
8,72.5,0.0,0,752
