tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.9,4.4,104,0
1,54.5,1.4,34,104
2,55.6,0.5,12,138
3,56.1,0.1,3,150
4,56.2,0.0,1,153
5,56.2,0.0,1,154
6,56.2,0.0,0,155
