tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,48.9,19.5,318,0
1,60.8,9.1,148,318
2,66.4,5.1,83,466
3,69.2,3.0,49,549
4,71.2,1.7,28,598
5,72.4,1.0,16,626
6,73.0,0.4,7,642
7,73.2,0.3,5,649
8,73.5,0.1,2,654
9,73.4,0.1,2,656
10,73.5,0.1,1,658
11,73.5,0.1,1,659
12,73.6,0.1,1,660
13,73.6,0.0,0,661
