tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.5,18.5,417,0
1,60.6,9.2,206,417
2,66.1,5.8,131,623
3,69.9,3.5,79,754
4,71.8,2.2,49,833
5,73.4,1.1,24,882
6,74.1,0.5,12,906
7,74.5,0.4,9,918
8,74.6,0.3,7,927
9,74.8,0.2,4,934
10,75.0,0.0,1,938
11,75.0,0.0,0,939
