tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.1,17.6,307,0
1,60.2,9.7,169,307
2,65.1,5.8,101,476
3,68.5,4.5,78,577
4,71.2,2.5,43,655
5,72.5,1.5,27,698
6,73.5,0.9,15,725
7,74.1,0.3,6,740
8,74.3,0.1,2,746
9,74.5,0.0,0,748
