tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.7,17.4,345,0
1,59.3,9.3,185,345
2,64.3,6.0,119,530
3,67.7,3.6,71,649
4,70.2,1.9,37,720
5,71.3,1.2,24,757
6,71.9,0.5,10,781
7,72.0,0.3,6,791
8,72.4,0.2,3,797
9,72.4,0.1,2,800
10,72.5,0.1,1,802
11,72.5,0.0,0,803
