tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.9,4.9,118,0
1,54.6,2.2,53,118
2,56.5,1.3,30,171
3,57.4,0.8,18,201
4,58.0,0.5,11,219
5,58.4,0.3,7,230
6,58.7,0.1,2,237
7,58.8,0.0,1,239
8,58.8,0.0,0,240
