tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,49.8,15.4,368,0
1,57.6,9.6,231,368
2,63.9,6.5,156,599
3,66.7,5.3,126,755
4,69.6,3.8,90,881
5,72.3,2.4,58,971
6,73.5,1.5,36,1029
7,74.5,1.1,27,1065
8,75.2,0.7,17,1092
9,75.7,0.5,12,1109
10,75.9,0.4,9,1121
11,76.2,0.1,3,1130
12,76.3,0.1,2,1133
13,76.4,0.0,0,1135
