tick, percent_similar, percent_unhappy, num_unhappy, total_moves
0,50.3,19.0,403,0
1,61.2,8.9,190,403
2,66.3,5.0,106,593
3,69.1,3.6,76,699
4,71.2,2.2,47,775
5,72.6,1.6,34,822
6,73.5,0.9,19,856
7,74.0,0.8,16,875
8,74.6,0.4,8,891
9,74.9,0.2,4,899
10,75.0,0.3,6,903
11,75.2,0.1,3,909
12,75.4,0.0,0,912
